city,year,electoral_district,mention_count
Tampere,2005,Uudenmaan läänin vaalipiiri,2
Tampere,2012,Pohjois-Savon vaalipiiri,4
Tampere,2012,Turun läänin eteläinen vaalipiiri,2
Tampere,2010,Hämeen vaalipiiri,4
Tampere,2006,Kymen vaalipiiri,2
Tampere,2013,Pohjois-Karjalan vaalipiiri,1
Tampere,2006,Hämeen vaalipiiri,3
Tampere,2011,Vaasan vaalipiiri,8
Tampere,2005,Oulun läänin vaalipiiri,1
Tampere,2008,Oulun vaalipiiri,2
Tampere,2004,Turun läänin pohjoinen vaalipiiri,1
Tampere,2010,Vaasan vaalipiiri,3
Tampere,2010,Helsingin kaupungin vaalipiiri,1
Tampere,2013,Helsingin vaalipiiri,4
Tampere,2007,Oulun läänin vaalipiiri,3
Tampere,2006,Mikkelin vaalipiiri,1
Tampere,2004,Vaasan läänin vaalipiiri,2
Tampere,2010,Varsinais-Suomen vaalipiiri,8
Tampere,2013,Hämeen vaalipiiri,4
Tampere,2013,Varsinais-Suomen vaalipiiri,3
Tampere,2010,Etelä-Savon vaalipiiri,1
Tampere,2008,Pohjois-Savon vaalipiiri,1
Tampere,2012,Satakunnan vaalipiiri,1
Tampere,2005,Uudenmaan vaalipiiri,8
Tampere,2005,Hämeen läänin eteläinen vaalipiiri,2
Tampere,2011,Satakunnan vaalipiiri,2
Tampere,2009,Satakunnan vaalipiiri,3
Tampere,2004,Lapin vaalipiiri,2
Tampere,2009,Turun läänin eteläinen vaalipiiri,1
Tampere,2010,Uudenmaan läänin vaalipiiri,1
Tampere,2010,Kymen läänin vaalipiiri,3
Tampere,2006,Pohjois-Savon vaalipiiri,2
Tampere,2007,Hämeen läänin eteläinen vaalipiiri,2
Tampere,2004,Mikkelin vaalipiiri,1
Tampere,2004,Helsingin vaalipiiri,2
Tampere,2008,Pohjois-Karjalan läänin vaalipiiri,1
Tampere,2007,Varsinais-Suomen vaalipiiri,3
Tampere,2012,Varsinais-Suomen vaalipiiri,2
Tampere,2004,Keski-Suomen läänin vaalipiiri,1
Tampere,2005,Kuopion vaalipiiri,4
Tampere,2009,Turun läänin pohjoinen vaalipiiri,1
Tampere,2013,Uudenmaan vaalipiiri,7
Tampere,2011,Mikkelin vaalipiiri,1
Tampere,2010,Lapin vaalipiiri,2
Tampere,2009,Kuopion vaalipiiri,1
Tampere,2005,Hämeen vaalipiiri,1
Tampere,2009,Helsingin vaalipiiri,2
Tampere,2008,Vaasan vaalipiiri,4
Tampere,2010,Pohjois-Karjalan vaalipiiri,1
Tampere,2009,Kymen läänin vaalipiiri,1
Tampere,2009,Ahvenanmaan maakunnan vaalipiiri,1
Tampere,2010,Pohjois-Savon vaalipiiri,1
Tampere,2007,Satakunnan vaalipiiri,2
Tampere,2011,Pohjois-Savon vaalipiiri,1
Tampere,2008,Satakunnan vaalipiiri,1
Tampere,2013,Lapin vaalipiiri,1
Tampere,2007,Hämeen läänin pohjoinen vaalipiiri,8
Tampere,2007,Oulun vaalipiiri,1
Tampere,2011,Kuopion vaalipiiri,2
Tampere,2011,Helsingin vaalipiiri,2
Tampere,2008,Kuopion vaalipiiri,2
Tampere,2013,Kuopion läänin vaalipiiri,1
Tampere,2005,Pohjois-Karjalan vaalipiiri,1
Tampere,2006,Turun läänin eteläinen vaalipiiri,3
Tampere,2006,Vaasan läänin vaalipiiri,3
Tampere,2013,Satakunnan vaalipiiri,1
Tampere,2011,Keski-Suomen läänin vaalipiiri,1
Tampere,2007,Kymen läänin vaalipiiri,1
Tampere,2007,Helsingin kaupungin vaalipiiri,1
Tampere,2009,Lapin vaalipiiri,1
Tampere,2011,Lapin vaalipiiri,1
Tampere,2013,Hämeen läänin eteläinen vaalipiiri,1
Tampere,2005,Keski-Suomen läänin vaalipiiri,1
Tampere,2008,Varsinais-Suomen vaalipiiri,1
Tampere,2010,Pohjois-Karjalan läänin vaalipiiri,4
Tampere,2004,Pohjois-Karjalan vaalipiiri,1
Tampere,2004,Kymen vaalipiiri,1
Tampere,2009,Hämeen vaalipiiri,3
Tampere,2007,Kuopion vaalipiiri,2
Tampere,2007,Hämeen vaalipiiri,1
Tampere,2008,Turun läänin pohjoinen vaalipiiri,1
Tampere,2006,Hämeen läänin eteläinen vaalipiiri,1
Tampere,2007,Vaasan vaalipiiri,1
Tampere,2010,Vaasan läänin vaalipiiri,1
Tampere,2008,Kymen vaalipiiri,1
Tampere,2009,Etelä-Savon vaalipiiri,1
Tampere,2011,Pohjois-Karjalan vaalipiiri,1
Tampere,2008,Uudenmaan läänin vaalipiiri,1
Vantaa,2013,Uudenmaan vaalipiiri,40
Vantaa,2004,Turun läänin eteläinen vaalipiiri,1
Vantaa,2007,Kuopion vaalipiiri,3
Vantaa,2008,Oulun vaalipiiri,1
Vantaa,2008,Uudenmaan vaalipiiri,21
Vantaa,2005,Pirkanmaan vaalipiiri,2
Vantaa,2006,Uudenmaan vaalipiiri,16
Vantaa,2013,Lapin vaalipiiri,1
Vantaa,2012,Kymen vaalipiiri,2
Vantaa,2005,Kymen vaalipiiri,3
Vantaa,2011,Uudenmaan vaalipiiri,42
Vantaa,2008,Kymen läänin vaalipiiri,2
Vantaa,2005,Helsingin vaalipiiri,9
Vantaa,2012,Varsinais-Suomen vaalipiiri,1
Vantaa,2006,Helsingin kaupungin vaalipiiri,4
Vantaa,2008,Helsingin vaalipiiri,10
Vantaa,2005,Pohjois-Savon vaalipiiri,1
Vantaa,2012,Uudenmaan vaalipiiri,43
Vantaa,2008,Helsingin kaupungin vaalipiiri,2
Vantaa,2008,Pirkanmaan vaalipiiri,2
Vantaa,2011,Pohjois-Savon vaalipiiri,1
Vantaa,2009,Uudenmaan vaalipiiri,22
Vantaa,2005,Uudenmaan vaalipiiri,28
Vantaa,2004,Lapin vaalipiiri,2
Vantaa,2011,Helsingin vaalipiiri,12
Vantaa,2007,Uudenmaan vaalipiiri,12
Vantaa,2006,Oulun läänin vaalipiiri,2
Vantaa,2012,Helsingin vaalipiiri,7
Vantaa,2004,Helsingin kaupungin vaalipiiri,2
Vantaa,2007,Etelä-Savon vaalipiiri,1
Vantaa,2010,Pirkanmaan vaalipiiri,2
Vantaa,2011,Kymen vaalipiiri,1
Vantaa,2010,Hämeen vaalipiiri,3
Vantaa,2013,Helsingin vaalipiiri,2
Vantaa,2009,Kymen läänin vaalipiiri,3
Vantaa,2010,Uudenmaan vaalipiiri,15
Vantaa,2012,Oulun vaalipiiri,5
Vantaa,2009,Hämeen vaalipiiri,1
Vantaa,2013,Pirkanmaan vaalipiiri,1
Vantaa,2005,Lapin vaalipiiri,8
Vantaa,2012,Pohjois-Savon vaalipiiri,3
Vantaa,2005,Helsingin kaupungin vaalipiiri,3
Vantaa,2004,Pirkanmaan vaalipiiri,1
Vantaa,2005,Varsinais-Suomen vaalipiiri,1
Vantaa,2009,Pohjois-Karjalan vaalipiiri,1
Vantaa,2004,Oulun vaalipiiri,1
Vantaa,2010,Kymen läänin vaalipiiri,7
Vantaa,2007,Keski-Suomen vaalipiiri,2
Vantaa,2009,Helsingin vaalipiiri,7
Vantaa,2004,Uudenmaan vaalipiiri,15
Vantaa,2008,Varsinais-Suomen vaalipiiri,2
Vantaa,2011,Oulun läänin vaalipiiri,2
Vantaa,2012,Pirkanmaan vaalipiiri,2
Vantaa,2007,Vaasan vaalipiiri,1
Vantaa,2006,Kymen vaalipiiri,1
Vantaa,2007,Helsingin vaalipiiri,4
Vantaa,2013,Pohjois-Savon vaalipiiri,1
Vantaa,2009,Vaasan läänin vaalipiiri,1
Vantaa,2005,Hämeen läänin eteläinen vaalipiiri,2
Vantaa,2013,Keski-Suomen läänin vaalipiiri,1
Vantaa,2011,Oulun vaalipiiri,2
Vantaa,2012,Vaasan läänin vaalipiiri,4
Vantaa,2007,Pirkanmaan vaalipiiri,1
Vantaa,2011,Pirkanmaan vaalipiiri,1
Vantaa,2013,Oulun vaalipiiri,2
Vantaa,2012,Keski-Suomen vaalipiiri,1
Vantaa,2009,Pirkanmaan vaalipiiri,3
Vantaa,2006,Keski-Suomen läänin vaalipiiri,1
Vantaa,2004,Vaasan läänin vaalipiiri,1
Vantaa,2012,Mikkelin vaalipiiri,2
Vantaa,2013,Pohjois-Karjalan läänin vaalipiiri,1
Vantaa,2013,Hämeen vaalipiiri,3
Vantaa,2005,Oulun vaalipiiri,5
Vantaa,2004,Uudenmaan läänin vaalipiiri,1
Vantaa,2009,Pohjois-Karjalan läänin vaalipiiri,1
Vantaa,2007,Oulun läänin vaalipiiri,1
Vantaa,2013,Keski-Suomen vaalipiiri,2
Vantaa,2007,Helsingin kaupungin vaalipiiri,2
Vantaa,2008,Pohjois-Karjalan läänin vaalipiiri,1
Vantaa,2011,Varsinais-Suomen vaalipiiri,2
Vantaa,2012,Pohjois-Karjalan läänin vaalipiiri,2
Vantaa,2010,Oulun vaalipiiri,1
Vantaa,2010,Helsingin vaalipiiri,6
Vantaa,2008,Hämeen läänin pohjoinen vaalipiiri,1
Vantaa,2009,Keski-Suomen vaalipiiri,2
Vantaa,2011,Satakunnan vaalipiiri,1
Vantaa,2012,Etelä-Savon vaalipiiri,1
Vantaa,2006,Turun läänin eteläinen vaalipiiri,2
Vantaa,2005,Turun läänin eteläinen vaalipiiri,3
Vantaa,2005,Uudenmaan läänin vaalipiiri,1
Vantaa,2010,Oulun läänin vaalipiiri,2
Vantaa,2006,Satakunnan vaalipiiri,1
Vantaa,2009,Oulun vaalipiiri,1
Vantaa,2012,Hämeen vaalipiiri,1
Vantaa,2005,Vaasan vaalipiiri,1
Vantaa,2004,Oulun läänin vaalipiiri,1
Vantaa,2005,Kuopion vaalipiiri,2
Vantaa,2007,Uudenmaan läänin vaalipiiri,1
Vantaa,2004,Hämeen vaalipiiri,1
Vantaa,2004,Pohjois-Karjalan läänin vaalipiiri,2
Vantaa,2007,Hämeen läänin eteläinen vaalipiiri,1
Vantaa,2006,Keski-Suomen vaalipiiri,1
Vantaa,2010,Keski-Suomen vaalipiiri,2
Vantaa,2009,Lapin vaalipiiri,1
Vantaa,2012,Vaasan vaalipiiri,3
Vantaa,2011,Kymen läänin vaalipiiri,2
Vantaa,2005,Keski-Suomen vaalipiiri,3
Vantaa,2013,Kymen vaalipiiri,1
Vantaa,2008,Kymen vaalipiiri,1
Vantaa,2005,Kymen läänin vaalipiiri,1
Vantaa,2011,Keski-Suomen vaalipiiri,3
Vantaa,2005,Pohjois-Karjalan läänin vaalipiiri,1
Vantaa,2008,Hämeen vaalipiiri,1
Vantaa,2008,Hämeen läänin eteläinen vaalipiiri,1
Vantaa,2004,Kymen läänin vaalipiiri,1
Vantaa,2013,Helsingin kaupungin vaalipiiri,2
Vantaa,2008,Keski-Suomen vaalipiiri,1
Vantaa,2009,Vaasan vaalipiiri,1
Vantaa,2008,Oulun läänin vaalipiiri,1
Vantaa,2005,Vaasan läänin vaalipiiri,1
Vantaa,2007,Kymen vaalipiiri,1
Vantaa,2010,Varsinais-Suomen vaalipiiri,1
Vantaa,2011,Hämeen vaalipiiri,1
Vantaa,2007,Hämeen vaalipiiri,1
Vantaa,2005,Oulun läänin vaalipiiri,1
Vantaa,2006,Helsingin vaalipiiri,2
Vantaa,2006,Oulun vaalipiiri,2
Vantaa,2006,Pohjois-Savon vaalipiiri,1
Vantaa,2006,Hämeen vaalipiiri,1
Vantaa,2006,Pirkanmaan vaalipiiri,1
Vantaa,2007,Pohjois-Karjalan läänin vaalipiiri,1
Vantaa,2010,Turun läänin pohjoinen vaalipiiri,1
Vantaa,2010,Kymen vaalipiiri,1
Oulu,2010,Helsingin vaalipiiri,10
Oulu,2013,Lapin vaalipiiri,13
Oulu,2007,Turun läänin eteläinen vaalipiiri,4
Oulu,2010,Oulun läänin vaalipiiri,70
Oulu,2012,Helsingin vaalipiiri,7
Oulu,2004,Oulun vaalipiiri,30
Oulu,2012,Oulun vaalipiiri,59
Oulu,2010,Oulun vaalipiiri,61
Oulu,2013,Pohjois-Savon vaalipiiri,7
Oulu,2010,Uudenmaan vaalipiiri,6
Oulu,2010,Kuopion vaalipiiri,2
Oulu,2010,Pirkanmaan vaalipiiri,5
Oulu,2006,Oulun vaalipiiri,43
Oulu,2008,Oulun läänin vaalipiiri,67
Oulu,2012,Kuopion vaalipiiri,4
Oulu,2008,Oulun vaalipiiri,19
Oulu,2013,Hämeen vaalipiiri,4
Oulu,2012,Vaasan vaalipiiri,6
Oulu,2006,Turun läänin pohjoinen vaalipiiri,1
Oulu,2005,Uudenmaan vaalipiiri,7
Oulu,2007,Oulun läänin vaalipiiri,28
Oulu,2008,Helsingin vaalipiiri,9
Oulu,2011,Oulun vaalipiiri,43
Oulu,2006,Oulun läänin vaalipiiri,35
Oulu,2009,Oulun läänin vaalipiiri,70
Oulu,2008,Pirkanmaan vaalipiiri,7
Oulu,2007,Pohjois-Karjalan läänin vaalipiiri,3
Oulu,2005,Helsingin vaalipiiri,4
Oulu,2013,Oulun vaalipiiri,50
Oulu,2012,Hämeen läänin pohjoinen vaalipiiri,2
Oulu,2004,Lapin vaalipiiri,6
Oulu,2004,Oulun läänin vaalipiiri,18
Oulu,2010,Kymen läänin vaalipiiri,6
Oulu,2013,Kymen vaalipiiri,2
Oulu,2005,Pirkanmaan vaalipiiri,3
Oulu,2007,Keski-Suomen vaalipiiri,6
Oulu,2007,Pirkanmaan vaalipiiri,3
Oulu,2005,Vaasan vaalipiiri,6
Oulu,2011,Kymen läänin vaalipiiri,3
Oulu,2006,Turun läänin eteläinen vaalipiiri,4
Oulu,2011,Lapin vaalipiiri,9
Oulu,2011,Oulun läänin vaalipiiri,18
Oulu,2010,Lapin vaalipiiri,11
Oulu,2013,Hämeen läänin eteläinen vaalipiiri,1
Oulu,2005,Pohjois-Karjalan läänin vaalipiiri,3
Oulu,2013,Vaasan vaalipiiri,6
Oulu,2005,Hämeen läänin eteläinen vaalipiiri,3
Oulu,2004,Vaasan vaalipiiri,5
Oulu,2009,Uudenmaan vaalipiiri,8
Oulu,2008,Hämeen vaalipiiri,3
Oulu,2009,Vaasan läänin vaalipiiri,2
Oulu,2005,Oulun vaalipiiri,42
Oulu,2012,Uudenmaan vaalipiiri,13
Oulu,2005,Uudenmaan läänin vaalipiiri,1
Oulu,2005,Turun läänin eteläinen vaalipiiri,3
Oulu,2013,Etelä-Savon vaalipiiri,1
Oulu,2009,Oulun vaalipiiri,33
Oulu,2013,Pirkanmaan vaalipiiri,5
Oulu,2010,Pohjois-Savon vaalipiiri,5
Oulu,2004,Pohjois-Savon vaalipiiri,2
Oulu,2012,Lapin vaalipiiri,18
Oulu,2013,Kuopion vaalipiiri,6
Oulu,2012,Kymen vaalipiiri,7
Oulu,2004,Pirkanmaan vaalipiiri,5
Oulu,2009,Keski-Suomen vaalipiiri,9
Oulu,2005,Oulun läänin vaalipiiri,31
Oulu,2006,Lapin vaalipiiri,5
Oulu,2007,Oulun vaalipiiri,22
Oulu,2005,Keski-Suomen vaalipiiri,6
Oulu,2011,Helsingin kaupungin vaalipiiri,1
Oulu,2010,Keski-Suomen vaalipiiri,15
Oulu,2008,Keski-Suomen vaalipiiri,15
Oulu,2008,Lapin vaalipiiri,5
Oulu,2011,Pirkanmaan vaalipiiri,6
Oulu,2008,Kymen läänin vaalipiiri,5
Oulu,2011,Pohjois-Savon vaalipiiri,1
Oulu,2013,Oulun läänin vaalipiiri,8
Oulu,2004,Satakunnan vaalipiiri,2
Oulu,2009,Vaasan vaalipiiri,3
Oulu,2008,Uudenmaan läänin vaalipiiri,3
Oulu,2005,Keski-Suomen läänin vaalipiiri,2
Oulu,2009,Hämeen läänin pohjoinen vaalipiiri,2
Oulu,2009,Lapin vaalipiiri,3
Oulu,2012,Varsinais-Suomen vaalipiiri,6
Oulu,2010,Pohjois-Karjalan vaalipiiri,2
Oulu,2012,Oulun läänin vaalipiiri,5
Oulu,2010,Satakunnan vaalipiiri,1
Oulu,2007,Helsingin vaalipiiri,5
Oulu,2010,Uudenmaan läänin vaalipiiri,2
Oulu,2013,Helsingin vaalipiiri,1
Oulu,2004,Helsingin vaalipiiri,3
Oulu,2011,Vaasan vaalipiiri,2
Oulu,2005,Turun läänin pohjoinen vaalipiiri,1
Oulu,2006,Keski-Suomen vaalipiiri,11
Oulu,2008,Pohjois-Karjalan läänin vaalipiiri,3
Oulu,2004,Uudenmaan vaalipiiri,2
Oulu,2004,Helsingin kaupungin vaalipiiri,2
Oulu,2009,Pohjois-Savon vaalipiiri,2
Oulu,2012,Pohjois-Savon vaalipiiri,3
Oulu,2007,Hämeen läänin pohjoinen vaalipiiri,1
Oulu,2011,Hämeen läänin pohjoinen vaalipiiri,2
Oulu,2010,Kymen vaalipiiri,4
Oulu,2004,Keski-Suomen vaalipiiri,2
Oulu,2006,Vaasan vaalipiiri,2
Oulu,2007,Varsinais-Suomen vaalipiiri,1
Oulu,2008,Vaasan vaalipiiri,5
Oulu,2011,Hämeen vaalipiiri,3
Oulu,2008,Hämeen läänin eteläinen vaalipiiri,3
Oulu,2010,Keski-Suomen läänin vaalipiiri,1
Oulu,2011,Keski-Suomen vaalipiiri,1
Oulu,2009,Kymen läänin vaalipiiri,3
Oulu,2008,Uudenmaan vaalipiiri,4
Oulu,2010,Vaasan läänin vaalipiiri,1
Oulu,2013,Satakunnan vaalipiiri,2
Oulu,2004,Turun läänin eteläinen vaalipiiri,2
Oulu,2006,Vaasan läänin vaalipiiri,4
Oulu,2005,Vaasan läänin vaalipiiri,4
Oulu,2011,Hämeen läänin eteläinen vaalipiiri,1
Oulu,2011,Kymen vaalipiiri,4
Oulu,2013,Uudenmaan vaalipiiri,3
Oulu,2007,Uudenmaan vaalipiiri,5
Oulu,2013,Pohjois-Karjalan vaalipiiri,1
Oulu,2007,Vaasan vaalipiiri,3
Oulu,2009,Kymen vaalipiiri,1
Oulu,2005,Hämeen läänin pohjoinen vaalipiiri,2
Oulu,2012,Keski-Suomen läänin vaalipiiri,2
Oulu,2005,Kymen vaalipiiri,3
Oulu,2004,Pohjois-Karjalan läänin vaalipiiri,3
Oulu,2007,Kymen vaalipiiri,3
Oulu,2005,Kymen läänin vaalipiiri,4
Oulu,2010,Hämeen läänin eteläinen vaalipiiri,2
Oulu,2010,Vaasan vaalipiiri,3
Oulu,2007,Hämeen vaalipiiri,2
Oulu,2010,Hämeen vaalipiiri,1
Oulu,2004,Kymen läänin vaalipiiri,3
Oulu,2009,Satakunnan vaalipiiri,3
Oulu,2007,Lapin vaalipiiri,1
Oulu,2013,Keski-Suomen läänin vaalipiiri,2
Oulu,2009,Varsinais-Suomen vaalipiiri,2
Oulu,2009,Hämeen läänin eteläinen vaalipiiri,2
Oulu,2006,Uudenmaan vaalipiiri,3
Oulu,2012,Pirkanmaan vaalipiiri,5
Oulu,2012,Hämeen vaalipiiri,1
Oulu,2005,Lapin vaalipiiri,5
Oulu,2004,Vaasan läänin vaalipiiri,3
Oulu,2004,Uudenmaan läänin vaalipiiri,1
Oulu,2008,Kymen vaalipiiri,2
Oulu,2007,Uudenmaan läänin vaalipiiri,1
Oulu,2009,Etelä-Savon vaalipiiri,2
Oulu,2009,Pohjois-Karjalan läänin vaalipiiri,2
Oulu,2010,Pohjois-Karjalan läänin vaalipiiri,2
Oulu,2006,Kymen läänin vaalipiiri,1
Oulu,2007,Keski-Suomen läänin vaalipiiri,1
Oulu,2006,Pirkanmaan vaalipiiri,3
Oulu,2004,Pohjois-Karjalan vaalipiiri,2
Oulu,2011,Kuopion vaalipiiri,1
Oulu,2012,Satakunnan vaalipiiri,1
Oulu,2007,Turun läänin pohjoinen vaalipiiri,1
Oulu,2013,Varsinais-Suomen vaalipiiri,1
Oulu,2012,Keski-Suomen vaalipiiri,1
Oulu,2013,Keski-Suomen vaalipiiri,3
Oulu,2009,Helsingin vaalipiiri,3
Oulu,2011,Uudenmaan vaalipiiri,2
Oulu,2011,Varsinais-Suomen vaalipiiri,1
Oulu,2008,Keski-Suomen läänin vaalipiiri,1
Oulu,2006,Pohjois-Karjalan vaalipiiri,1
Oulu,2006,Helsingin vaalipiiri,1
Oulu,2013,Hämeen läänin pohjoinen vaalipiiri,1
Oulu,2008,Helsingin kaupungin vaalipiiri,1
Oulu,2006,Pohjois-Karjalan läänin vaalipiiri,1
Oulu,2006,Varsinais-Suomen vaalipiiri,1
Oulu,2010,Hämeen läänin pohjoinen vaalipiiri,3
Oulu,2009,Pirkanmaan vaalipiiri,1
Oulu,2007,Satakunnan vaalipiiri,2
Oulu,2011,Etelä-Savon vaalipiiri,1
Oulu,2006,Kymen vaalipiiri,1
Oulu,2009,Hämeen vaalipiiri,3
Oulu,2007,Helsingin kaupungin vaalipiiri,1
Oulu,2011,Vaasan läänin vaalipiiri,1
Oulu,2006,Lapin läänin vaalipiiri,2
Oulu,2010,Helsingin kaupungin vaalipiiri,1
Oulu,2006,Hämeen vaalipiiri,1
Oulu,2006,Uudenmaan läänin vaalipiiri,2
Oulu,2005,Varsinais-Suomen vaalipiiri,1
Oulu,2008,Pohjois-Savon vaalipiiri,1
Oulu,2007,Pohjois-Savon vaalipiiri,1
Oulu,2008,Turun läänin eteläinen vaalipiiri,2
Oulu,2008,Pohjois-Karjalan vaalipiiri,1
Oulu,2006,Pohjois-Savon vaalipiiri,4
Oulu,2009,Uudenmaan läänin vaalipiiri,1
Oulu,2005,Kuopion vaalipiiri,2
Oulu,2010,Etelä-Savon vaalipiiri,2
Oulu,2010,Varsinais-Suomen vaalipiiri,3
Oulu,2008,Satakunnan vaalipiiri,1
Oulu,2004,Hämeen läänin pohjoinen vaalipiiri,1
Oulu,2007,Pohjois-Karjalan vaalipiiri,1
Oulu,2013,Helsingin kaupungin vaalipiiri,1
Oulu,2009,Turun läänin pohjoinen vaalipiiri,1
Turku,2011,Varsinais-Suomen vaalipiiri,25
Turku,2006,Uudenmaan läänin vaalipiiri,3
Turku,2012,Kymen vaalipiiri,5
Turku,2009,Varsinais-Suomen vaalipiiri,31
Turku,2004,Lapin läänin vaalipiiri,1
Turku,2013,Satakunnan vaalipiiri,7
Turku,2007,Uudenmaan vaalipiiri,6
Turku,2007,Kymen vaalipiiri,5
Turku,2012,Varsinais-Suomen vaalipiiri,41
Turku,2009,Turun läänin eteläinen vaalipiiri,9
Turku,2013,Keski-Suomen läänin vaalipiiri,1
Turku,2007,Keski-Suomen vaalipiiri,8
Turku,2013,Oulun vaalipiiri,4
Turku,2004,Varsinais-Suomen vaalipiiri,11
Turku,2012,Pohjois-Savon vaalipiiri,4
Turku,2004,Helsingin kaupungin vaalipiiri,5
Turku,2012,Turun läänin eteläinen vaalipiiri,2
Turku,2009,Helsingin kaupungin vaalipiiri,1
Turku,2008,Hämeen vaalipiiri,3
Turku,2005,Uudenmaan läänin vaalipiiri,1
Turku,2006,Kymen läänin vaalipiiri,4
Turku,2011,Kymen vaalipiiri,5
Turku,2005,Pirkanmaan vaalipiiri,7
Turku,2007,Kymen läänin vaalipiiri,2
Turku,2004,Turun läänin eteläinen vaalipiiri,16
Turku,2005,Turun läänin pohjoinen vaalipiiri,3
Turku,2011,Pirkanmaan vaalipiiri,6
Turku,2013,Varsinais-Suomen vaalipiiri,46
Turku,2006,Hämeen vaalipiiri,3
Turku,2013,Uudenmaan vaalipiiri,15
Turku,2011,Vaasan vaalipiiri,6
Turku,2006,Keski-Suomen vaalipiiri,8
Turku,2004,Kuopion vaalipiiri,3
Turku,2010,Varsinais-Suomen vaalipiiri,29
Turku,2004,Keski-Suomen vaalipiiri,10
Turku,2004,Kymen läänin vaalipiiri,10
Turku,2006,Varsinais-Suomen vaalipiiri,29
Turku,2009,Uudenmaan vaalipiiri,8
Turku,2004,Hämeen läänin pohjoinen vaalipiiri,6
Turku,2011,Oulun läänin vaalipiiri,3
Turku,2010,Keski-Suomen läänin vaalipiiri,10
Turku,2005,Varsinais-Suomen vaalipiiri,21
Turku,2008,Keski-Suomen vaalipiiri,5
Turku,2007,Helsingin vaalipiiri,9
Turku,2009,Satakunnan vaalipiiri,9
Turku,2006,Uudenmaan vaalipiiri,11
Turku,2005,Helsingin vaalipiiri,5
Turku,2008,Varsinais-Suomen vaalipiiri,37
Turku,2009,Helsingin vaalipiiri,8
Turku,2008,Helsingin kaupungin vaalipiiri,1
Turku,2006,Turun läänin eteläinen vaalipiiri,14
Turku,2010,Helsingin vaalipiiri,5
Turku,2010,Hämeen vaalipiiri,7
Turku,2004,Vaasan läänin vaalipiiri,4
Turku,2010,Etelä-Savon vaalipiiri,1
Turku,2012,Oulun vaalipiiri,9
Turku,2006,Helsingin vaalipiiri,6
Turku,2007,Pohjois-Savon vaalipiiri,1
Turku,2004,Oulun läänin vaalipiiri,1
Turku,2013,Vaasan vaalipiiri,8
Turku,2006,Helsingin kaupungin vaalipiiri,2
Turku,2007,Pohjois-Karjalan läänin vaalipiiri,1
Turku,2006,Vaasan vaalipiiri,1
Turku,2004,Pirkanmaan vaalipiiri,4
Turku,2004,Uudenmaan vaalipiiri,13
Turku,2009,Oulun vaalipiiri,7
Turku,2013,Kuopion vaalipiiri,2
Turku,2012,Pirkanmaan vaalipiiri,11
Turku,2013,Hämeen vaalipiiri,2
Turku,2008,Satakunnan vaalipiiri,3
Turku,2011,Uudenmaan vaalipiiri,6
Turku,2007,Varsinais-Suomen vaalipiiri,22
Turku,2005,Turun läänin eteläinen vaalipiiri,16
Turku,2011,Helsingin vaalipiiri,8
Turku,2012,Keski-Suomen vaalipiiri,3
Turku,2010,Kuopion vaalipiiri,2
Turku,2010,Helsingin kaupungin vaalipiiri,2
Turku,2013,Hämeen läänin pohjoinen vaalipiiri,2
Turku,2008,Oulun vaalipiiri,1
Turku,2005,Lapin vaalipiiri,1
Turku,2010,Vaasan vaalipiiri,2
Turku,2006,Kymen vaalipiiri,3
Turku,2007,Hämeen läänin eteläinen vaalipiiri,1
Turku,2004,Mikkelin vaalipiiri,1
Turku,2010,Oulun vaalipiiri,5
Turku,2009,Turun läänin pohjoinen vaalipiiri,2
Turku,2010,Pirkanmaan vaalipiiri,4
Turku,2013,Pohjois-Karjalan läänin vaalipiiri,1
Turku,2009,Keski-Suomen läänin vaalipiiri,2
Turku,2005,Uudenmaan vaalipiiri,18
Turku,2011,Oulun vaalipiiri,6
Turku,2013,Pirkanmaan vaalipiiri,8
Turku,2010,Pohjois-Karjalan vaalipiiri,1
Turku,2009,Keski-Suomen vaalipiiri,7
Turku,2005,Hämeen läänin pohjoinen vaalipiiri,2
Turku,2012,Satakunnan vaalipiiri,6
Turku,2006,Pohjois-Savon vaalipiiri,1
Turku,2011,Satakunnan vaalipiiri,2
Turku,2010,Uudenmaan vaalipiiri,12
Turku,2008,Hämeen läänin pohjoinen vaalipiiri,3
Turku,2009,Hämeen läänin eteläinen vaalipiiri,2
Turku,2010,Hämeen läänin pohjoinen vaalipiiri,1
Turku,2013,Helsingin vaalipiiri,6
Turku,2008,Kymen vaalipiiri,1
Turku,2012,Helsingin vaalipiiri,3
Turku,2013,Pohjois-Savon vaalipiiri,2
Turku,2013,Keski-Suomen vaalipiiri,5
Turku,2004,Pohjois-Savon vaalipiiri,3
Turku,2004,Turun läänin pohjoinen vaalipiiri,2
Turku,2012,Hämeen läänin pohjoinen vaalipiiri,3
Turku,2006,Oulun läänin vaalipiiri,3
Turku,2006,Pirkanmaan vaalipiiri,13
Turku,2009,Oulun läänin vaalipiiri,6
Turku,2008,Uudenmaan vaalipiiri,12
Turku,2004,Hämeen läänin eteläinen vaalipiiri,3
Turku,2011,Lapin vaalipiiri,3
Turku,2004,Lapin vaalipiiri,2
Turku,2009,Pohjois-Karjalan vaalipiiri,1
Turku,2005,Kymen vaalipiiri,4
Turku,2007,Pirkanmaan vaalipiiri,2
Turku,2005,Pohjois-Savon vaalipiiri,2
